restaurant_id,restaurant_name,City,Locality,Cuisines,price_range,Votes,avg_cost_for_two,Rating,cuisine_count,primary_cuisine,country,is_rated,service_score
18350121,Biryani Blues,New Delhi,Vasant Square Mall| Vasant Kunj,Biryani| Hyderabadi,2,105,750,3.9,1,Biryani| Hyderabadi,India,1,1
311345,Kebab Gali,New Delhi,Vasant Square Mall| Vasant Kunj,North Indian| Mughlai| Biryani,2,380,600,3.9,1,North Indian| Mughlai| Biryani,India,1,1
1492,KFC,New Delhi,Vasant Square Mall| Vasant Kunj,American| Fast Food,2,277,500,3.6,1,American| Fast Food,India,1,1
310169,Tipu Sultan,New Delhi,Vasant Square Mall| Vasant Kunj,North Indian| Mughlai,2,364,850,3.7,1,North Indian| Mughlai,India,1,2
312535,Angels in my Kitchen,New Delhi,Vasant Vihar,Bakery| Desserts| Fast Food,1,22,350,3.2,1,Bakery| Desserts| Fast Food,India,1,1
535,Barista,New Delhi,Vasant Vihar,Cafe,2,47,650,3.3,1,Cafe,India,1,1
304281,Bengal Sweet Palace,New Delhi,Vasant Vihar,Mithai| Street Food,1,28,150,3.3,1,Mithai| Street Food,India,1,0
7392,Bread'D Bites,New Delhi,Vasant Vihar,Bakery| Desserts| Fast Food,1,14,150,3.1,1,Bakery| Desserts| Fast Food,India,1,0
2122,Chinese Hut,New Delhi,Vasant Vihar,Chinese,1,20,400,3.4,1,Chinese,India,1,0
302438,Foodland by Orchid,New Delhi,Vasant Vihar,North Indian| South Indian| Mughlai,2,6,900,2.9,1,North Indian| South Indian| Mughlai,India,1,1
309789,From The Kitchen of Mala Bindra,New Delhi,Vasant Vihar,Bakery,1,9,250,3.1,1,Bakery,India,1,0
313412,Go Kylin,New Delhi,Vasant Vihar,Japanese| Chinese| Asian| Malaysian| Thai| Vietnamese,3,9,1500,2.8,1,Japanese| Chinese| Asian| Malaysian| Thai| Vietnamese,India,1,1
7360,Green Chick Chop,New Delhi,Vasant Vihar,Raw Meats| North Indian| Fast Food,1,23,350,3.3,1,Raw Meats| North Indian| Fast Food,India,1,0
4317,Hawkers,New Delhi,Vasant Vihar,Chinese,1,26,300,2.7,1,Chinese,India,1,1
18458099,HotPlate,New Delhi,Vasant Vihar,Fast Food| North Indian,1,8,150,3.1,1,Fast Food| North Indian,India,1,0
2124,New Janta Restaurant,New Delhi,Vasant Vihar,North Indian| Mughlai,2,31,600,3.1,1,North Indian| Mughlai,India,1,0
2204,Rainbows,New Delhi,Vasant Vihar,Bakery| Fast Food,1,28,400,3.2,1,Bakery| Fast Food,India,1,1
305403,Sinfully Yours,New Delhi,Vasant Vihar,Bakery| Desserts,1,18,300,3.3,1,Bakery| Desserts,India,1,1
775,Slice of Italy,New Delhi,Vasant Vihar,Italian| Pizza| Bakery,2,299,700,2.8,1,Italian| Pizza| Bakery,India,1,1
18247024,Spice Deli,New Delhi,Vasant Vihar,North Indian| Chinese,3,52,1100,3.3,1,North Indian| Chinese,India,1,2
303244,Twenty Four Seven,New Delhi,Vasant Vihar,Fast Food| North Indian,1,9,300,3.1,1,Fast Food| North Indian,India,1,0
300262,Uncle Tom's Steamed Hot Dogs,New Delhi,Vasant Vihar,Fast Food,1,40,200,3.3,1,Fast Food,India,1,0
18458332,AOWLS,New Delhi,Vasant Vihar,Chinese| Fast Food,1,37,300,3.5,1,Chinese| Fast Food,India,1,1
7391,Costa Coffee,New Delhi,Vasant Vihar,Cafe,2,80,600,3.6,1,Cafe,India,1,0
18198434,Georgia Dakota,New Delhi,Vasant Vihar,Bakery| Desserts,1,34,450,3.6,1,Bakery| Desserts,India,1,0
18371408,Instapizza After Hours,New Delhi,Vasant Vihar,Pizza| Fast Food,2,21,900,3.5,1,Pizza| Fast Food,India,1,1
308007,The Pint Room,New Delhi,Vasant Vihar,Finger Food| Continental| Italian,3,76,1700,3.7,1,Finger Food| Continental| Italian,India,1,1
18227685,Anthony's Kitchen,New Delhi,Vasant Vihar,North Indian| South Indian,1,0,250,3.2,1,North Indian| South Indian,India,0,0
18394443,Bakermania,New Delhi,Vasant Vihar,Bakery| Fast Food,1,1,400,1.0,1,Bakery| Fast Food,India,1,0
18312585,Cafe Coffee Day,New Delhi,Vasant Vihar,Cafe,1,2,450,1.0,1,Cafe,India,1,0
18358669,Cones & Curries,New Delhi,Vasant Vihar,North Indian,1,2,300,1.0,1,North Indian,India,1,0
18279461,Giani,New Delhi,Vasant Vihar,Ice Cream| Desserts,1,3,400,1.0,1,Ice Cream| Desserts,India,1,0
18463329,Kaptain Bakery,New Delhi,Vasant Vihar,Bakery,1,1,200,1.0,1,Bakery,India,1,0
18277185,Kayasth Cuisine,New Delhi,Vasant Vihar,Mughlai,3,2,1000,1.0,1,Mughlai,India,1,0
18358667,Mahinder Food Corner,New Delhi,Vasant Vihar,North Indian| Street Food,1,1,200,1.0,1,North Indian| Street Food,India,1,0
18415363,Mohanty Bakery & Confectionery,New Delhi,Vasant Vihar,Bakery,1,0,200,3.2,1,Bakery,India,0,0
18440933,Practically Perfect,New Delhi,Vasant Vihar,Bakery| Desserts,2,1,500,1.0,1,Bakery| Desserts,India,1,0
18397698,Take Away Depot,New Delhi,Vasant Vihar,Chinese| Mughlai| North Indian,2,0,600,3.2,1,Chinese| Mughlai| North Indian,India,0,0
18492083,The Artful Baker,New Delhi,Vasant Vihar,Bakery| Fast Food,2,0,600,3.2,1,Bakery| Fast Food,India,0,0
18289247,Perch Wine & Coffee Bar,New Delhi,Vasant Vihar,Cafe| European,4,114,2000,4.3,1,Cafe| European,India,1,0
8530,Aggarwal Confectionary,New Delhi,Vasundhara Enclave,Street Food| Bakery,1,7,50,2.8,1,Street Food| Bakery,India,1,0
8501,Aggarwal Sweet Corner,New Delhi,Vasundhara Enclave,Mithai| Street Food,1,16,150,2.9,1,Mithai| Street Food,India,1,0
8520,Ananda's,New Delhi,Vasundhara Enclave,South Indian| Chinese,1,31,350,3.0,1,South Indian| Chinese,India,1,0
311184,Ankur Family Restaurant,New Delhi,Vasundhara Enclave,North Indian| Chinese,2,7,500,2.8,1,North Indian| Chinese,India,1,0
18217007,Ayush Restaurant,New Delhi,Vasundhara Enclave,North Indian,1,13,400,3.2,1,North Indian,India,1,0
18342098,Chef's Paradise,New Delhi,Vasundhara Enclave,North Indian| Mughlai| Chinese,1,36,400,3.1,1,North Indian| Mughlai| Chinese,India,1,1
311231,Domino's Pizza,New Delhi,Vasundhara Enclave,Pizza| Fast Food,2,17,700,2.6,1,Pizza| Fast Food,India,1,0
310876,Fatafat Fast Food,New Delhi,Vasundhara Enclave,Chinese| Fast Food,1,32,450,3.3,1,Chinese| Fast Food,India,1,0
18265408,Giani,New Delhi,Vasundhara Enclave,Ice Cream| Desserts,1,5,300,3.0,1,Ice Cream| Desserts,India,1,0
312517,Green Tea Fanatics,New Delhi,Vasundhara Enclave,Beverages| Fast Food,1,31,250,3.4,1,Beverages| Fast Food,India,1,0
312783,Khansama,New Delhi,Vasundhara Enclave,North Indian| Mughlai,1,30,350,3.3,1,North Indian| Mughlai,India,1,0
307920,Pauls Food,New Delhi,Vasundhara Enclave,North Indian| Chinese,2,14,550,2.9,1,North Indian| Chinese,India,1,0
311253,Punjabi Vaishno Rasoi,New Delhi,Vasundhara Enclave,North Indian,1,4,200,2.9,1,North Indian,India,1,0
307290,Republic of Chicken,New Delhi,Vasundhara Enclave,Raw Meats| Fast Food,1,10,400,2.9,1,Raw Meats| Fast Food,India,1,0
8532,Taj Sweets,New Delhi,Vasundhara Enclave,Mithai,1,16,100,3.1,1,Mithai,India,1,0
18323036,The Cake,New Delhi,Vasundhara Enclave,Bakery,1,4,200,3.0,1,Bakery,India,1,0
18325165,The Food Court,New Delhi,Vasundhara Enclave,Fast Food| Chinese,1,32,400,3.7,1,Fast Food| Chinese,India,1,1
311248,Adi's Restaurant,New Delhi,Vasundhara Enclave,North Indian,1,3,300,1.0,1,North Indian,India,1,0
18424207,Aggarwal Sweet & Bakers,New Delhi,Vasundhara Enclave,Mithai| Street Food,1,0,150,3.2,1,Mithai| Street Food,India,0,0
18420697,Aggarwal Sweets,New Delhi,Vasundhara Enclave,Desserts,1,0,150,3.2,1,Desserts,India,0,0
18424648,Aggarwal Sweets,New Delhi,Vasundhara Enclave,Mithai| Street Food,1,0,100,3.2,1,Mithai| Street Food,India,0,0
18376497,Always Eat Green,New Delhi,Vasundhara Enclave,North Indian| South Indian| Chinese,1,0,300,3.2,1,North Indian| South Indian| Chinese,India,0,0
18377898,Anjali Resaturant,New Delhi,Vasundhara Enclave,North Indian,1,0,200,3.2,1,North Indian,India,0,0
18423889,Annapoorna Bhojanalya,New Delhi,Vasundhara Enclave,North Indian,1,0,100,3.2,1,North Indian,India,0,0
18424638,Anupam Eating Point,New Delhi,Vasundhara Enclave,North Indian,1,0,150,3.2,1,North Indian,India,0,0
18424661,Bikaner Rasoi,New Delhi,Vasundhara Enclave,North Indian,1,0,250,3.2,1,North Indian,India,0,0
18375390,Cafe Mom,New Delhi,Vasundhara Enclave,North Indian,1,2,100,1.0,1,North Indian,India,1,0
18377902,Cafe Youth,New Delhi,Vasundhara Enclave,Chinese,1,1,350,1.0,1,Chinese,India,1,0
18430246,Cake Express,New Delhi,Vasundhara Enclave,Bakery,1,1,350,1.0,1,Bakery,India,1,0
18425318,Cake Knighter,New Delhi,Vasundhara Enclave,Bakery,1,0,300,3.2,1,Bakery,India,0,0
18336496,Catchup Green,New Delhi,Vasundhara Enclave,Fast Food,1,3,300,1.0,1,Fast Food,India,1,0
18429388,D Food,New Delhi,Vasundhara Enclave,North Indian| Street Food,1,0,200,3.2,1,North Indian| Street Food,India,0,0
18499026,Delicious Cake,New Delhi,Vasundhara Enclave,Bakery,1,0,300,3.2,1,Bakery,India,0,0
18424202,Famous Parantha and Poori Sabzi,New Delhi,Vasundhara Enclave,North Indian,1,0,50,3.2,1,North Indian,India,0,0
18434964,FM Biryani Point,New Delhi,Vasundhara Enclave,Biryani,1,0,150,3.2,1,Biryani,India,0,0
18377909,Food Plaza,New Delhi,Vasundhara Enclave,Chinese| Fast Food,1,0,250,3.2,1,Chinese| Fast Food,India,0,0
18390095,Foodiez,New Delhi,Vasundhara Enclave,Street Food,1,2,150,1.0,1,Street Food,India,1,0
18423894,Goli Vada Pav No. 1,New Delhi,Vasundhara Enclave,Street Food,1,3,100,1.0,1,Street Food,India,1,0
18414502,Hyderabad's Delight,New Delhi,Vasundhara Enclave,Hyderabadi| Biryani,1,1,400,1.0,1,Hyderabadi| Biryani,India,1,0
18419424,Khan Tandoori Hub,New Delhi,Vasundhara Enclave,North Indian| Mughlai,2,0,500,3.2,1,North Indian| Mughlai,India,0,0
18377900,Khan Tandoori Nights,New Delhi,Vasundhara Enclave,Mughlai,1,0,400,3.2,1,Mughlai,India,0,0
18424582,Meatwale.com,New Delhi,Vasundhara Enclave,Raw Meats,1,0,150,3.2,1,Raw Meats,India,0,0
18424654,New Aggarwal Sweets & Fast Food,New Delhi,Vasundhara Enclave,Mithai| Fast Food,1,0,150,3.2,1,Mithai| Fast Food,India,0,0
18424650,Night Munchers,New Delhi,Vasundhara Enclave,North Indian,2,0,500,3.2,1,North Indian,India,0,0
18423118,Old Moradabadi Chicken Corner,New Delhi,Vasundhara Enclave,North Indian,1,0,400,3.2,1,North Indian,India,0,0
18251459,Richa's Bakery,New Delhi,Vasundhara Enclave,Bakery,1,1,400,1.0,1,Bakery,India,1,0
18424208,Riyaz Biryani Corner,New Delhi,Vasundhara Enclave,Biryani| North Indian,1,0,150,3.2,1,Biryani| North Indian,India,0,0
18424656,Rudra The Dhaba,New Delhi,Vasundhara Enclave,North Indian,1,0,200,3.2,1,North Indian,India,0,0
18375387,Seven Star Pizza,New Delhi,Vasundhara Enclave,Pizza,1,0,400,3.2,1,Pizza,India,0,0
18424200,Shahi Muradabadi Chicken Biryani,New Delhi,Vasundhara Enclave,Biryani,1,0,150,3.2,1,Biryani,India,0,0
18377895,Shree Krishna Restaurant,New Delhi,Vasundhara Enclave,North Indian| Chinese,1,1,200,1.0,1,North Indian| Chinese,India,1,0
300961,Shree Sai Bhog,New Delhi,Vasundhara Enclave,Chinese| North Indian| South Indian,1,3,250,1.0,1,Chinese| North Indian| South Indian,India,1,0
18424640,Soni Food Court,New Delhi,Vasundhara Enclave,North Indian,1,0,150,3.2,1,North Indian,India,0,0
18424584,South Street Cafe,New Delhi,Vasundhara Enclave,South Indian,1,2,200,1.0,1,South Indian,India,1,0
18424188,Special Chicken Biryani,New Delhi,Vasundhara Enclave,Biryani,1,0,100,3.2,1,Biryani,India,0,0
18372694,Sweets n Treats,New Delhi,Vasundhara Enclave,Street Food,1,0,50,3.2,1,Street Food,India,0,0
18371398,The Royal Prestige,New Delhi,Vasundhara Enclave,North Indian| South Indian,1,1,100,1.0,1,North Indian| South Indian,India,1,0
18409206,Twenty Four Seven,New Delhi,Vasundhara Enclave,Fast Food| North Indian,1,0,300,3.2,1,Fast Food| North Indian,India,0,0
18429386,Two Friends Roll Corner,New Delhi,Vasundhara Enclave,Fast Food| Street Food,1,0,100,3.2,1,Fast Food| Street Food,India,0,0
18396190,Waikiki,New Delhi,Vasundhara Enclave,Chinese| North Indian,1,0,400,3.2,1,Chinese| North Indian,India,0,0
18424192,Zaika Chicken Corner,New Delhi,Vasundhara Enclave,Biryani| North Indian,1,0,150,3.2,1,Biryani| North Indian,India,0,0
18499493,Zombiez,New Delhi,Vasundhara Enclave,Chinese| North Indian,2,0,500,3.2,1,Chinese| North Indian,India,0,0
18322647,366 Junction,New Delhi,Vijay Nagar,Cafe| North Indian| Chinese,2,43,800,3.3,1,Cafe| North Indian| Chinese,India,1,1
6654,Black & Brew,New Delhi,Vijay Nagar,Chinese,1,25,300,3.1,1,Chinese,India,1,0
300941,Hari Om Bhojanalaya,New Delhi,Vijay Nagar,North Indian,1,43,300,3.4,1,North Indian,India,1,0
18263693,Nalwa's Hotspot,New Delhi,Vijay Nagar,Chinese,1,10,300,3.1,1,Chinese,India,1,0
18245248,Pasta Hub,New Delhi,Vijay Nagar,Italian,1,16,200,3.0,1,Italian,India,1,0
305275,Rock n Wood Cafe,New Delhi,Vijay Nagar,North Indian| Chinese,2,168,500,3.4,1,North Indian| Chinese,India,1,1
18337490,Roll Corner,New Delhi,Vijay Nagar,Fast Food,1,12,200,3.3,1,Fast Food,India,1,1
312364,Shree Nandhini Cafe,New Delhi,Vijay Nagar,South Indian| Chinese,1,27,350,3.3,1,South Indian| Chinese,India,1,0
312422,Sindhi Dhaba,New Delhi,Vijay Nagar,North Indian,1,19,200,2.9,1,North Indian,India,1,0
18359295,Take N Taste,New Delhi,Vijay Nagar,North Indian| Chinese,1,15,400,3.1,1,North Indian| Chinese,India,1,1
307369,Taxi Bar & Cafe,New Delhi,Vijay Nagar,North Indian| Chinese| Fast Food,2,732,800,3.3,1,North Indian| Chinese| Fast Food,India,1,2
308811,The Little Diner,New Delhi,Vijay Nagar,Continental| Chinese| Italian| Cafe,2,430,800,3.4,1,Continental| Chinese| Italian| Cafe,India,1,2
18273624,Cafeteria & Co.,New Delhi,Vijay Nagar,Continental| Mexican,2,1136,900,4.6,1,Continental| Mexican,India,1,0
18175303,Burger Point,New Delhi,Vijay Nagar,Burger| Fast Food,1,114,300,3.8,1,Burger| Fast Food,India,1,0
310532,Cafe All-Inn,New Delhi,Vijay Nagar,Cafe| Mexican| Italian| North Indian| Chinese,2,429,600,3.8,1,Cafe| Mexican| Italian| North Indian| Chinese,India,1,0
312420,Chowringhee,New Delhi,Vijay Nagar,Fast Food,1,65,250,3.5,1,Fast Food,India,1,1
308155,Flamess Restaurant & Cafe Village,New Delhi,Vijay Nagar,North Indian| Chinese| Continental| Italian| Mexican| Lebanese,2,349,700,3.5,1,North Indian| Chinese| Continental| Italian| Mexican| Lebanese,India,1,1
305856,Jack 'n' Chill,New Delhi,Vijay Nagar,American| Italian| Cafe,2,480,500,3.6,1,American| Italian| Cafe,India,1,0
308950,Kake Di Hatti,New Delhi,Vijay Nagar,North Indian,1,314,400,3.6,1,North Indian,India,1,0
17977767,Mad Monkey,New Delhi,Vijay Nagar,Cafe| Continental| Italian,2,344,800,3.7,1,Cafe| Continental| Italian,India,1,2
18359288,Manohar Cakes & Bikaneri,New Delhi,Vijay Nagar,Mithai| Fast Food,1,18,150,3.5,1,Mithai| Fast Food,India,1,0
1199,Shagun,New Delhi,Vijay Nagar,Chinese| Thai| Tibetan| Japanese,2,419,800,3.9,1,Chinese| Thai| Tibetan| Japanese,India,1,1
312365,Shyam Chaat Bhandar,New Delhi,Vijay Nagar,Street Food,1,27,150,3.5,1,Street Food,India,1,0
17989097,Telegram,New Delhi,Vijay Nagar,Cafe| North Indian| Continental| Chinese,2,359,700,3.5,1,Cafe| North Indian| Continental| Chinese,India,1,1
18233584,The University Bistro,New Delhi,Vijay Nagar,Cafe| Italian| Continental| Mexican| Mediterranean,2,555,500,3.6,1,Cafe| Italian| Continental| Mexican| Mediterranean,India,1,1
18241524,736 A.D.,New Delhi,Vijay Nagar,North Indian| Continental| Italian| Chinese,2,506,900,4.1,1,North Indian| Continental| Italian| Chinese,India,1,0
301700,Big Yellow Door,New Delhi,Vijay Nagar,Cafe| Italian| Fast Food,2,3986,600,4.3,1,Cafe| Italian| Fast Food,India,1,0
303849,Mr. Crust Bakers,New Delhi,Vijay Nagar,Bakery| Desserts| Fast Food,1,741,400,4.2,1,Bakery| Desserts| Fast Food,India,1,0
18258484,Phonebooth Caf?,New Delhi,Vijay Nagar,North Indian| Continental| Chinese| Italian,2,636,800,4.1,1,North Indian| Continental| Chinese| Italian,India,1,1
18157386,Tony's,New Delhi,Vijay Nagar,Fast Food,1,163,200,4.4,1,Fast Food,India,1,1
18455949,Wake 'n' Bake Cafe,New Delhi,Vijay Nagar,Fast Food| Bakery,1,90,350,4.0,1,Fast Food| Bakery,India,1,0
18337907,Gabbar Di Hatti,New Delhi,Vikas Marg,North Indian| Mughlai,1,19,300,3.4,1,North Indian| Mughlai,India,1,0
18441677,Chennai Express,New Delhi,Vikas Marg,Chinese| South Indian,1,0,300,3.2,1,Chinese| South Indian,India,0,0
18355037,1990's,New Delhi,Vikaspuri,North Indian| Mughlai,1,15,250,3.3,1,North Indian| Mughlai,India,1,0
18124369,Amul Cafe,New Delhi,Vikaspuri,Desserts| Fast Food,1,23,300,3.3,1,Desserts| Fast Food,India,1,0
18221405,Burger Point,New Delhi,Vikaspuri,Burger| Fast Food,1,28,300,3.4,1,Burger| Fast Food,India,1,0
302166,Buta Singh Da Dhabba,New Delhi,Vikaspuri,North Indian,1,14,150,2.8,1,North Indian,India,1,0
8696,Cafe Amigo,New Delhi,Vikaspuri,Cafe,1,41,400,3.0,1,Cafe,India,1,0
6925,Cafe Coffee Day,New Delhi,Vikaspuri,Cafe,1,16,450,3.0,1,Cafe,India,1,0
300459,Cake Palace,New Delhi,Vikaspuri,Bakery,1,11,200,2.7,1,Bakery,India,1,0
2403,Carara,New Delhi,Vikaspuri,North Indian| Chinese,2,20,500,2.6,1,North Indian| Chinese,India,1,0
8695,Channi Pishori Chicken,New Delhi,Vikaspuri,Mughlai,1,55,400,3.3,1,Mughlai,India,1,0
311396,Chatkora Food N Snacks Corner,New Delhi,Vikaspuri,Fast Food,1,6,350,2.9,1,Fast Food,India,1,0
18333392,Chetana Bakes,New Delhi,Vikaspuri,Bakery,1,6,400,3.0,1,Bakery,India,1,0
18287378,Chily Hut,New Delhi,Vikaspuri,Chinese| North Indian,2,20,750,3.2,1,Chinese| North Indian,India,1,0
307195,De' Bistro,New Delhi,Vikaspuri,Chinese| Fast Food,2,16,850,3.3,1,Chinese| Fast Food,India,1,1
300440,Deep Bakers,New Delhi,Vikaspuri,Fast Food| Bakery,1,17,100,3.2,1,Fast Food| Bakery,India,1,0
4793,Delhi 6,New Delhi,Vikaspuri,North Indian,1,44,350,2.6,1,North Indian,India,1,0
18478982,Finest Pizzeria,New Delhi,Vikaspuri,Pizza,2,5,600,3.1,1,Pizza,India,1,1
18322639,Food Lab,New Delhi,Vikaspuri,Chinese| Biryani| North Indian,1,5,300,3.0,1,Chinese| Biryani| North Indian,India,1,0
18285737,Goli Vada Pav No. 1,New Delhi,Vikaspuri,Street Food,1,26,100,3.3,1,Street Food,India,1,0
18204810,Grover Sweets,New Delhi,Vikaspuri,Mithai| Street Food,1,8,100,3.1,1,Mithai| Street Food,India,1,0
301380,Hema Chinese Foods,New Delhi,Vikaspuri,Chinese,1,21,300,3.3,1,Chinese,India,1,0
18277000,Hunger Stop,New Delhi,Vikaspuri,North Indian| Mughlai,2,13,600,3.2,1,North Indian| Mughlai,India,1,0
300461,Ishwar Sweets,New Delhi,Vikaspuri,Chinese,1,33,300,3.4,1,Chinese,India,1,0
3654,Kathi Express,New Delhi,Vikaspuri,Fast Food| Chinese,2,33,500,2.6,1,Fast Food| Chinese,India,1,0
18264996,Kream's,New Delhi,Vikaspuri,Bakery| Fast Food| Pizza,1,8,200,3.1,1,Bakery| Fast Food| Pizza,India,1,0
301377,Madras Cafe,New Delhi,Vikaspuri,South Indian| Fast Food,1,33,300,3.3,1,South Indian| Fast Food,India,1,0
8680,Mandeep Punjabi Rasoi,New Delhi,Vikaspuri,North Indian,1,10,200,3.0,1,North Indian,India,1,0
18246995,Masti Curry,New Delhi,Vikaspuri,North Indian,1,31,350,2.8,1,North Indian,India,1,1
4785,New Madras Cafe,New Delhi,Vikaspuri,South Indian| Fast Food,1,34,300,3.1,1,South Indian| Fast Food,India,1,0
2402,Pakwan,New Delhi,Vikaspuri,Chinese| North Indian,2,20,600,2.8,1,Chinese| North Indian,India,1,0
300406,Patiala Shahi Soups,New Delhi,Vikaspuri,Mughlai,1,12,300,3.1,1,Mughlai,India,1,0
311390,Pizza Yum,New Delhi,Vikaspuri,Pizza| Fast Food,2,24,650,3.1,1,Pizza| Fast Food,India,1,0
4164,Polka Pastry & Snack Bar,New Delhi,Vikaspuri,Bakery| Fast Food,1,44,350,2.7,1,Bakery| Fast Food,India,1,1
18365391,Red Hot,New Delhi,Vikaspuri,North Indian,1,15,350,3.3,1,North Indian,India,1,0
8508,Republic of Chicken,New Delhi,Vikaspuri,Raw Meats| Fast Food,1,17,400,3.1,1,Raw Meats| Fast Food,India,1,0
1305,Sai Ann Kutir,New Delhi,Vikaspuri,Chinese| North Indian,1,37,400,2.8,1,Chinese| North Indian,India,1,0
18245289,Saravana South Indian Hut,New Delhi,Vikaspuri,South Indian,1,10,250,3.2,1,South Indian,India,1,0
18057797,Sardar Pure Meat Shop,New Delhi,Vikaspuri,Raw Meats| Fast Food,1,9,300,3.2,1,Raw Meats| Fast Food,India,1,0
300472,Shama Chicken Corner,New Delhi,Vikaspuri,North Indian| Mughlai,1,23,400,3.1,1,North Indian| Mughlai,India,1,0
18247014,Shan E Punjab,New Delhi,Vikaspuri,North Indian| South Indian,2,23,550,3.4,1,North Indian| South Indian,India,1,0
4790,Shanghai Nights,New Delhi,Vikaspuri,Chinese,1,11,450,2.8,1,Chinese,India,1,0
8707,Shree Ram Sweets & Bakers,New Delhi,Vikaspuri,Mithai,1,4,100,3.0,1,Mithai,India,1,0
302183,Sindhi Kulfi Wala,New Delhi,Vikaspuri,Desserts,1,4,100,3.0,1,Desserts,India,1,0
4792,South Indian Cafe,New Delhi,Vikaspuri,South Indian| Chinese,1,42,350,3.3,1,South Indian| Chinese,India,1,0
2362,South Indian Hut,New Delhi,Vikaspuri,South Indian,1,35,250,3.4,1,South Indian,India,1,0
4338,Spinns Resto-Bar,New Delhi,Vikaspuri,North Indian| Chinese,2,43,800,2.6,1,North Indian| Chinese,India,1,1
309198,Subway,New Delhi,Vikaspuri,American| Fast Food| Salad| Healthy Food,2,28,500,2.6,1,American| Fast Food| Salad| Healthy Food,India,1,1
300457,Taneja Bakery,New Delhi,Vikaspuri,Bakery,1,17,200,3.2,1,Bakery,India,1,0
312201,Tequila Express,New Delhi,Vikaspuri,North Indian| Chinese,3,40,1150,3.4,1,North Indian| Chinese,India,1,2
3657,The China Town,New Delhi,Vikaspuri,Chinese,2,26,600,3.4,1,Chinese,India,1,0
310640,THS - The Hunger Street,New Delhi,Vikaspuri,North Indian| Mughlai| Chinese,2,49,600,3.2,1,North Indian| Mughlai| Chinese,India,1,0
309323,True Blue,New Delhi,Vikaspuri,North Indian| Chinese,3,31,1100,3.2,1,North Indian| Chinese,India,1,1
311333,Twenty Four Seven,New Delhi,Vikaspuri,Fast Food| North Indian,1,7,300,3.1,1,Fast Food| North Indian,India,1,0
5925,Your's Chole Bhature,New Delhi,Vikaspuri,Street Food,1,42,100,2.6,1,Street Food,India,1,0
312448,Baskin Robbins,New Delhi,Vikaspuri,Ice Cream,1,36,300,3.5,1,Ice Cream,India,1,0
311600,Pure Punjabi,New Delhi,Vikaspuri,North Indian| Fast Food,2,56,700,3.5,1,North Indian| Fast Food,India,1,0
18365871,Brick Station,New Delhi,Vikaspuri,Cafe,2,3,600,1.0,1,Cafe,India,1,0
18466393,Food Factory,New Delhi,Vikaspuri,Chinese| Fast Food,1,1,300,1.0,1,Chinese| Fast Food,India,1,0
18258762,Pastry Point,New Delhi,Vikaspuri,Bakery| Fast Food,1,3,200,1.0,1,Bakery| Fast Food,India,1,0
18489507,Prem Jee Da Dhaba,New Delhi,Vikaspuri,North Indian,2,2,500,1.0,1,North Indian,India,1,0
3665,Welcome Food Point,New Delhi,Vikaspuri,Chinese| North Indian,2,26,600,2.3,1,Chinese| North Indian,India,1,1
309473,Arora Snacks,New Delhi,Vivek Vihar,Chinese,1,14,350,2.8,1,Chinese,India,1,0
8502,Bansal Mithai Wale,New Delhi,Vivek Vihar,Mithai,1,5,100,2.9,1,Mithai,India,1,0
18303857,Fabulous Cake Bites,New Delhi,Vivek Vihar,Bakery| Desserts| Fast Food| Pizza| Burger| Finger Food,1,33,400,3.4,1,Bakery| Desserts| Fast Food| Pizza| Burger| Finger Food,India,1,1
6264,Garam Masala Food Corner,New Delhi,Vivek Vihar,North Indian| Chinese,1,114,450,3.3,1,North Indian| Chinese,India,1,1
18419896,Health Buzzz,New Delhi,Vivek Vihar,Healthy Food,1,7,350,3.1,1,Healthy Food,India,1,1
18291215,Kumar Pav Bhaji Corner,New Delhi,Vivek Vihar,Fast Food,1,12,200,3.2,1,Fast Food,India,1,0
18264964,Le Chef,New Delhi,Vivek Vihar,Chinese| North Indian,1,6,400,3.0,1,Chinese| North Indian,India,1,0
18420420,Nainy Fast Food,New Delhi,Vivek Vihar,Chinese| Fast Food,1,12,300,3.3,1,Chinese| Fast Food,India,1,0
310604,Platform Nine and Three Quarters,New Delhi,Vivek Vihar,Cafe| North Indian| Continental,2,54,600,2.6,1,Cafe| North Indian| Continental,India,1,0
18225627,Pudding & Pie,New Delhi,Vivek Vihar,Bakery| Fast Food,1,5,450,3.1,1,Bakery| Fast Food,India,1,0
6251,Rapture,New Delhi,Vivek Vihar,Bakery| Fast Food,1,51,400,2.5,1,Bakery| Fast Food,India,1,0
6253,Sachdeva Chinese Fast Food,New Delhi,Vivek Vihar,Chinese| Fast Food,1,21,400,3.3,1,Chinese| Fast Food,India,1,0
18249080,Simply Cakes,New Delhi,Vivek Vihar,Bakery,1,10,400,3.2,1,Bakery,India,1,0
18364535,The Dosa King,New Delhi,Vivek Vihar,South Indian| North Indian,1,4,400,2.9,1,South Indian| North Indian,India,1,0
18128871,Bhappe Di Hatti,New Delhi,Vivek Vihar,North Indian| Chinese,2,37,500,3.5,1,North Indian| Chinese,India,1,1
18124355,Cafetorium,New Delhi,Vivek Vihar,Cafe| Italian,2,122,600,3.8,1,Cafe| Italian,India,1,1
304598,Food Express,New Delhi,Vivek Vihar,Chinese| North Indian,2,126,800,3.6,1,Chinese| North Indian,India,1,1
